Artikel_EAN;Artikel_CodeNummer;Locatie
;VKMC 05121;A.06.04.A
;VKMC 06134-3;A.06.04.C
;VKMA 36058;A.06.06.D
;VKMA 36058;A.06.08.F
;VKM 31130;A.06.06.C
;SKF VKM 38336;A.06.06.D
;SKF VKM 85000;A.06.06.D
;VKJP 2068;A.05.10.F
;VKJP 2068;B.02.07.E
;VKJP 6063;A.05.10.F
;VKJP 6063;B.02.07.E
;VKML 86002;A.06.08.E
;VKML 81306;A.06.08.D
;VKML 88026;A.06.08.C
;VKML 81005;A.06.08.D
;VKML 82000-3;A.06.08.C
;VKML 88029;A.06.08.C
;VKML 81309;A.06.08.E
;VKML 81311-1;A.06.08.D
8718042303073;342039;A.10.07.G
8712762057704;577000;A.12.08.H
8712762063323;633200;A.12.04.D
8712762515518;716794;A.12.05.E
;9079150;A.09.07.E
;GDB454;A.04.01.J
;GDB1289;A.04.03.C
;GDB1347;A.04.01.J
;DF6471;A.03.01.A
;K109225;A.10.07.A
8033419129170;26438;A.10.12.H
8033419221287;73212713;A.10.10.H
8033419402341;87326;A.10.10.H
;27651;A.10.11.H
8033419350581;811068;A.05.06.H
8032539312943;87 206;A.10.10.H
8033419367114;82234;A.10.10.H
;72.40.0321;A.12.07.C
;13.10.0391;A.05.07.E
;44.02.0032;A.10.12.H
;42.10.3010;A.10.07.F
;42.10.3010;A.12.11.E
;42.10.3012;A.10.07.F
;42.10.3012;A.12.11.E
;45.03.1050;A.12.11.C
;45.03.1050;A.12.14.H
;20.20.6765;A.10.07.B
;20.03.9019;A.12.06.H
;20.03.9019;A.12.11.E
;16.05.3984;A.02.16.G
;10.30.5120;A.06.06.A
;78.05.1182;A.05.18.H
;17.10.3250;B.05.05.E
;20.20.6841;A.10.07.E
;20.20.6841;A.10.07.F
;17.10.3260;B.05.05.E
;53.30.8203;A.12.05.E
;17.10.7155;A.12.06.H
;17.30.2612;A.05.06.H
;15.10.0552;A.10.07.E
;15.10.0552;A.10.07.F
4040074578896;226 725 0009;A.08.08.G
;19035976B;A.12.06.E
4040074107140;226 623 0015;A.08.07.G
4040074107157;226 623 0016;A.08.07.G
4040074015391;626 725 0015;A.08.07.G
;M255.06;A.08.07.B
4040074291771;714 498 0063;B.03.02.C
4040074337110;100 955 0010;A.10.06.A
4040074419434;614 890 0000;A.12.07.C
4040074411049;616 020 0002;A.06.08.B
4040074340820;100 498 0810;B.03.02.B
4040074107201;226 725 0010;A.08.07.A
4040074572603;126 725 0024;A.08.08.G
4040074228203;226 725 0016;A.08.08.G
4040074235690;100 498 0713;B.03.01.D
4040074369685;126 725 0015;A.08.08.G
4040074636244;026 725 0017;A.08.08.F
4040074291764;714 498 0062;B.03.01.D
4040074321775;100 641 0141;A.08.07.B
4025258717650;22-225214;A.08.07.E
4025258717667;22-225221;A.08.07.E
4040074572313;126 623 0012;A.08.08.F
4040074062463;16-16 020 0027;A.06.08.B
4040074220627;40-14 498 0043;B.03.01.E
4040074000809;100 752 0006;A.12.05.C
4040074272060;100 955 0006;A.10.06.A
4040074020616;100 498 0150;B.03.01.E
4025258802769;19-263557;A.08.07.E
4040074239056;726 725 0029;A.08.07.A
4040074222508;11-26 623 0017;A.08.08.H
;16-26 623 0010;A.08.07.A
4040074224106;326 623 0059;A.08.08.H
4040074162989;226 623 0017;A.08.08.G
4040074224113;326 623 0060;A.08.08.H
4040074369661;126 623 0004;A.08.08.F
4040074341803;30-14 870 0002;A.10.06.A
4040074220634;40-14 498 0044;B.03.02.E
4040074320891;16-14 498 0143;B.03.02.D
4040074138373;100 498 0243;B.03.01.D
4040074219690;16-14 498 0038;B.03.01.E
;KTT160285;A.12.07.A
;DDR006TT;B.03.10.B
;DDR006TT;B.03.10.E
;D7C008TT;B.03.09.C
;D7C008TT;B.03.10.A
;DD2012TT;B.03.10.C
;DD2012TT;B.03.10.F
;DDS002TT;B.03.10.A
;DDS002TT;B.03.10.D
;KTT110397;B.03.09.D
;D0G001TT;A.12.11.C
;D0G001TT;A.12.14.G
;D1V013TT;A.06.06.E
;KTT110159;B.03.09.C
;D7P001TT;B.03.09.C
;D7P001TT;B.03.10.B
;KTT110720;B.03.09.D
;KTT110720;B.03.10.G
;D7G030TT;B.03.07.G
;D7B027TT;B.03.09.D
;D7B034TT;B.03.09.D
;D7P007TT;B.03.09.D
;D7P011TT;B.03.09.D
;KTT120137;B.03.09.B
;KTT110024;B.03.09.C
;KTT110024;B.03.09.D
8013097210179;S 5148 GC;A.08.05.G
;DWB061TT;A.12.11.B
;DD1010TT;B.03.10.B
;DD1010TT;B.03.10.E
;D7S003TT;B.03.09.C
;D7S003TT;B.03.10.A
;D7P026TT;B.03.09.C
;D7P026TT;B.03.10.B
;D7S002TT;B.03.09.C
;D7S002TT;B.03.10.C
;DDM026TT;B.03.10.A
;DDM026TT;B.03.10.D
;DDS003TT;B.03.10.A
;DDS003TT;B.03.10.D
;DDW012TT;B.03.10.B
;DDW012TT;B.03.10.E
;D2B004TT;A.12.12.D
;103-00-103;A.10.06.G
;5402-08-0185100P;A.09.10.D
4026634320761;81-35552-00;A.12.07.D
8718042303356;342065;A.10.07.G
8718042372802;727042;A.10.07.G
8718042332202;31847;B.03.10.C
8718042183835;03 1 355;B.03.10.C
8718042025524;35753;B.03.09.D
8718042022929;35405;B.03.07.G
8718042088222;35886;B.03.07.G
8718042036858;53424;B.03.10.E
8718042338907;725024;A.12.12.D
8718042188144;54314;B.03.09.C
8718042188144;54314;B.03.10.C
8718042307903;59298;B.03.07.G
8718042148568;350056;B.03.10.E
8718042355287;48643;B.03.07.C
8718042037176;53459;B.03.09.C
8718042302687;342013;A.10.07.G
8718042065360;35778;B.03.09.D
8718042376787;708008;A.10.09.G
8718042065032;35777;B.03.07.G
8718042188458;54342;B.03.10.C
8718042031006;50439;B.03.10.E
8718042121288;35968;B.03.10.E
8718042036711;53406;B.03.10.E
8718042304421;350411;B.03.09.D
8718042096500;35910;B.03.10.E
8718042114228;35938;B.03.09.C
8718042174185;31315;B.03.10.C
8718042031389;50542;B.03.10.E
8718042180469;350323;B.03.10.E
;AS.544.402;A.06.13.H
;AS.574.104;A.06.08.G
;AS.560.500;A.07.08.E
;AS.535.117;A.06.13.G
;AS.560.408;A.06.10.G
;AS.570.500;A.07.08.G
;AS.580.406;A.06.08.H
;AS.570.901;A.07.08.H
;AS.545.412;A.06.12.G
;AS.570.144;A.06.09.H
;39241b;A.11.08.D
;48663-32;A.11.08.C
;48663-32;A.11.08.D
;QP300097;A.11.08.D
;48663-32D;A.11.08.D
;39241b-yf;A.11.08.D
;22816;A.11.08.D
;33713;A.11.08.D
;PB8;A.11.08.D
5907714152108;DP1110.11.0140;A.06.03.F
5907714152139;DP1110.11.0143;A.06.03.F
5907714163234;DP1110.11.0032;A.06.03.A
5907714163197;DP1110.11.0057;A.06.03.B
5907714163333;DP1110.11.0122;A.06.03.E
5907714163388;DP1110.11.0130;A.06.03.F
5907714163319;DP1110.11.0070;A.06.03.C
5907714163296;DP1110.11.0041;A.06.03.A
5907714163227;DP1110.11.0110;A.06.03.D
5907714163968;DP1110.11.0118;A.06.03.E
5907714163340;DP1110.11.0058;A.06.03.B
5907714152511;DP1110.11.0181;A.06.03.G
5907714163203;DP1110.11.0076;A.06.03.C
5907714199318;DP1110.11.0335;A.06.03.H
5907714163494;DP1110.11.0021;A.06.03.A
5907714163371;DP1110.11.0027;A.06.03.A
5907714163173;DP1110.11.0056;A.06.03.B
5907714167133;DP1110.11.0213;A.06.03.G
5907714163265;DP1110.11.0098;A.06.03.D
5907714152092;DP1110.11.0139;A.06.03.F
5907714152207;DP1110.11.0150;A.06.03.F
5907714163623;DP1110.11.0049;A.06.03.A
5907714199370;DP1110.11.0341;A.06.03.H
5907714179259;DP1110.11.0329;A.06.03.H
5907714152368;DP1110.11.0166;A.06.03.G
5907714152177;DP1110.11.0147;A.06.03.F
5907714163395;DP1110.11.0099;A.06.03.D
5907714164071;DP1110.11.0025;A.06.03.A
5907714163289;DP1110.11.0109;A.06.03.D
5907714199325;DP1110.11.0336;A.06.03.H
5907714164057;DP1110.11.0067;A.06.03.C
5907714163982;DP1110.11.0125;A.06.03.E
5907714152481;DP1110.11.0178;A.06.03.G
5907714163180;DP1110.11.0132;A.06.03.F
5907714167362;DP1110.11.0236;A.06.03.G
5907714152344;DP1110.11.0164;A.06.03.F
5907714163562;DP1110.11.0107;A.06.03.D
5907714163722;DP1110.11.0129;A.06.03.E
5907714152436;DP1110.11.0173;A.06.03.G
5907714163944;DP1110.11.0080;A.06.03.C
5907714199394;DP1110.11.0343;A.06.03.H
5907714167423;DP1110.11.0242;A.06.03.H
5907714163272;DP1110.11.0047;A.06.03.A
5907714163258;DP1110.11.0117;A.06.03.E
5907714163685;DP1110.11.0091;A.06.03.C
5907714163531;DP1110.11.0082;A.06.03.C
5907714163586;DP1110.11.0126;A.06.03.E
5907714163326;DP1110.11.0052;A.06.03.B
5907714163456;DP1110.11.0061;A.06.03.B
5907714163166;DP1110.11.0063;A.06.03.B
5907714164118;DP1110.11.0065;A.06.03.B
5907714163609;DP1110.11.0086;A.06.03.C
5907714164064;DP1110.11.0092;A.06.03.D
5907714163876;DP1110.11.0097;A.06.03.D
5907714163838;DP1110.11.0113;A.06.03.D
5907714167010;DP1110.11.0201;A.06.03.G
5907714167553;DP1110.11.0255;A.06.03.H
5907714151644;DP1110.10.0190;A.07.01.F
5907714171550;DP1110.10.0424;A.07.03.C
5907714174346;DP1110.10.0703;A.07.03.H
5907714151620;DP1110.10.0188;A.07.01.F
5907714165757;DP1110.10.0149;A.07.01.B
5907714165009;DP1110.10.0085;A.06.01.E
5907714173912;DP1110.10.0660;A.07.03.G
5907714165658;DP1110.10.0114;A.06.01.G
5907714165160;DP1110.10.0161;A.07.01.C
5907714172496;DP1110.10.0518;A.07.03.D
5907714151828;DP1110.10.0208;A.07.01.H
5907714164958;DP1110.10.0031;A.06.01.C
5907714170560;DP1110.10.0325;A.07.02.G
5907714165559;DP1110.10.0082;A.06.01.E
5907714151989;DP1110.10.0224;A.07.02.C
5907714171147;DP1110.10.0383;A.07.03.B
5907714165252;DP1110.10.0064;A.06.01.D
5907714151880;DP1110.10.0214;A.07.02.A
5907714173639;DP1110.10.0632;A.07.03.F
5907714152047;DP1110.10.0230;A.07.02.D
5907714165665;DP1110.10.0054;A.06.01.C
5907714151873;DP1110.10.0213;A.07.02.A
5907714165689;DP1110.10.0032;A.06.01.C
5907714165047;DP1110.10.0034;A.06.01.C
5907714165733;DP1110.10.0146;A.07.01.A
5907714151798;DP1110.10.0205;A.07.01.H
5907714151637;DP1110.10.0189;A.07.01.F
5907714165627;DP1110.10.0170;A.07.01.D
5907714151996;DP1110.10.0225;A.07.02.C
5907714164965;DP1110.10.0070;A.06.01.D
5907714165931;DP1110.10.0009;A.06.01.B
5907714173257;DP1110.10.0594;A.07.03.D
5907714173356;DP1110.10.0604;A.07.03.E
5907714165535;DP1110.10.0075;A.06.01.E
5907714165467;DP1110.10.0134;A.06.01.H
5907714173509;DP1110.10.0619;A.07.03.F
5907714170522;DP1110.10.0321;A.07.02.F
5907714165146;DP1110.10.0097;A.06.01.F
5907714165276;DP1110.10.0142;A.07.01.A
5907714171246;DP1110.10.0393;A.07.03.B
5907714170942;DP1110.10.0363;A.07.03.A
5907714170652;DP1110.10.0334;A.07.02.H
5907714165597;DP1110.10.0151;A.07.01.B
5907714165184;DP1110.10.0159;A.07.01.C
5907714165634;DP1110.10.0079;A.06.01.E
5907714151682;DP1110.10.0194;A.07.01.G
5907714151804;DP1110.10.0206;A.07.01.H
5907714171277;DP1110.10.0396;A.07.03.B
5907714165740;DP1110.10.0113;A.06.01.G
5907714165788;DP1110.10.0153;A.07.01.B
5907714151743;DP1110.10.0200;A.07.01.G
5907714152016;DP1110.10.0227;A.07.02.C
5907714169793;DP1110.10.0248;A.07.02.E
5907714170874;DP1110.10.0356;A.07.03.A
5907714173301;DP1110.10.0599;A.07.03.E
5907714174292;DP1110.10.0698;A.07.03.H
5907714165344;DP1110.10.0135;A.07.01.A
5907714165870;DP1110.10.0145;A.07.01.A
5907714164972;DP1110.10.0152;A.07.01.B
5907714165504;DP1110.10.0160;A.07.01.C
5907714165085;DP1110.10.0163;A.07.01.D
5907714165016;DP1110.10.0166;A.07.01.D
5907714165023;DP1110.10.0167;A.07.01.D
5907714165511;DP1110.10.0172;A.07.01.E
5907714165214;DP1110.10.0174;A.07.01.E
5907714151651;DP1110.10.0191;A.07.01.G
5907714151866;DP1110.10.0212;A.07.02.A
5907714151903;DP1110.10.0216;A.07.02.B
5907714169885;DP1110.10.0257;A.07.02.E
5907714170638;DP1110.10.0332;A.07.02.G
5907714172861;DP1110.10.0555;A.07.03.D
5907714174834;DP1110.10.0752;A.07.04.A
5907714165955;DP1110.10.0026;A.06.01.B
5907714165702;DP1110.10.0028;A.06.01.B
5907714165207;DP1110.10.0044;A.06.01.C
5907714165672;DP1110.10.0060;A.06.01.D
5907714165580;DP1110.10.0068;A.06.01.D
5907714165696;DP1110.10.0091;A.06.01.E
5907714165061;DP1110.10.0098;A.06.01.F
5907714165719;DP1110.10.0107;A.06.01.F
5907714164989;DP1110.10.0110;A.06.01.G
5907714165108;DP1110.10.0118;A.06.01.G
5907714165610;DP1110.10.0126;A.06.01.H
5907714165290;DP1110.10.0127;A.06.01.H
5907714165771;DP1110.10.0129;A.06.01.H
5907714165894;DP1110.10.0156;A.07.01.C
5907714165443;DP1110.10.0178;A.07.01.E
5907714165818;DP1110.10.0181;A.07.01.E
5907714165887;DP1110.10.0184;A.07.01.F
5907714151736;DP1110.10.0199;A.07.01.G
5907714151835;DP1110.10.0209;A.07.01.H
5907714151934;DP1110.10.0219;A.07.02.B
5907714151958;DP1110.10.0221;A.07.02.B
5907714152023;DP1110.10.0228;A.07.02.D
5907714152030;DP1110.10.0229;A.07.02.D
5907714169724;DP1110.10.0241;A.07.02.E
5907714169922;DP1110.10.0261;A.07.02.E
5907714169953;DP1110.10.0264;A.07.02.F
5907714169977;DP1110.10.0266;A.07.02.F
5907714170034;DP1110.10.0272;A.07.02.F
5907714170577;DP1110.10.0326;A.07.02.G
5907714170621;DP1110.10.0331;A.07.02.G
5907714170867;DP1110.10.0355;A.07.02.H
5907714170966;DP1110.10.0365;A.07.03.A
5907714171086;DP1110.10.0377;A.07.03.A
5907714171321;DP1110.10.0401;A.07.03.B
5907714171482;DP1110.10.0417;A.07.03.C
5907714172274;DP1110.10.0496;A.07.03.C
5907714172335;DP1110.10.0502;A.07.03.C
5907714172793;DP1110.10.0548;A.07.03.D
5907714173141;DP1110.10.0583;A.07.03.D
5907714173325;DP1110.10.0601;A.07.03.E
5907714173400;DP1110.10.0609;A.07.03.E
5907714173660;DP1110.10.0635;A.07.03.F
5907714173790;DP1110.10.0648;A.07.03.F
5907714173905;DP1110.10.0659;A.07.03.G
5907714174056;DP1110.10.0674;A.07.03.G
5907714174186;DP1110.10.0687;A.07.03.G
5907714174315;DP1110.10.0700;A.07.03.H
5907714174759;DP1110.10.0744;A.07.03.H
7630556912668;DP1110.10.0785;A.07.04.A
7630556912811;DP1110.10.0800;A.07.04.A
5907714152917;DP1110.12.0111;A.07.05.F
5907714162626;DP1110.12.0070;A.07.05.B
5907714152535;DP1110.12.0073;A.07.05.B
5907714154638;DP1110.12.0283;A.07.07.A
5907714153150;DP1110.12.0135;A.07.05.H
5907714154034;DP1110.12.0223;A.07.06.D
5907714162664;DP1110.12.0071;A.07.05.B
5907714152627;DP1110.12.0082;A.07.05.D
5907714153990;DP1110.12.0219;A.07.06.C
5907714154065;DP1110.12.0226;A.07.06.D
5907714162800;DP1110.12.0060;A.07.05.A
5907714162794;DP1110.12.0015;A.07.04.C
5907714162657;DP1110.12.0061;A.07.05.A
5907714162602;DP1110.12.0054;A.07.04.H
5907714153969;DP1110.12.0216;A.07.06.B
5907714153075;DP1110.12.0127;A.07.05.G
5907714154126;DP1110.12.0232;A.07.06.E
5907714154096;DP1110.12.0229;A.07.06.E
5907714162930;DP1110.12.0063;A.07.05.A
5907714152573;DP1110.12.0077;A.07.05.C
5907714166440;DP1110.12.0358;A.07.07.A
5907714153112;DP1110.12.0131;A.07.05.G
5907714162749;DP1110.12.0041;A.07.04.F
5907714153976;DP1110.12.0217;A.07.06.C
5907714162862;DP1110.12.0056;A.07.04.H
5907714152597;DP1110.12.0079;A.07.05.C
7630556912873;DP1110.12.0409;A.07.07.C
5907714152726;DP1110.12.0092;A.07.05.E
5907714153471;DP1110.12.0167;A.07.06.A
5907714162633;DP1110.12.0059;A.07.05.A
5907714154164;DP1110.12.0236;A.07.06.F
5907714153181;DP1110.12.0138;A.07.05.H
5907714154218;DP1110.12.0241;A.07.06.F
5907714153457;DP1110.12.0165;A.07.06.A
5907714199288;DP1110.12.0398;A.07.07.B
5907714152641;DP1110.12.0084;A.07.05.D
5907714152603;DP1110.12.0080;A.07.05.D
5907714162558;DP1110.12.0018;A.07.04.C
5907714162886;DP1110.12.0019;A.07.04.C
5907714154775;DP1110.12.0297;A.07.07.A
5907714162640;DP1110.12.0055;A.07.04.H
5907714166709;DP1110.12.0384;A.07.07.B
5907714153426;DP1110.12.0162;A.07.05.H
5907714154621;DP1110.12.0282;A.07.06.H
5907714152955;DP1110.12.0115;A.07.05.F
5907714199295;DP1110.12.0399;A.07.07.B
5907714162619;DP1110.12.0047;A.07.04.G
5907714152542;DP1110.12.0074;A.07.05.C
5907714166723;DP1110.12.0386;A.07.07.B
5907714162534;DP1110.12.0037;A.07.04.E
5907714162596;DP1110.12.0022;A.07.04.D
5907714152870;DP1110.12.0107;A.07.05.F
5907714154157;DP1110.12.0235;A.07.06.F
5907714154522;DP1110.12.0272;A.07.06.G
5907714162961;DP1110.12.0050;A.07.04.G
5907714153501;DP1110.12.0170;A.07.06.B
5907714162879;DP1110.12.0045;A.07.04.G
5907714162954;DP1110.12.0013;A.07.04.B
5907714154041;DP1110.12.0224;A.07.06.D
5907714162824;DP1110.12.0040;A.07.04.F
5907714152825;DP1110.12.0102;A.07.05.E
5907714153464;DP1110.12.0166;A.07.06.A
5907714166648;DP1110.12.0378;A.07.07.A
7630556928706;DP1110.12.1086;A.07.07.C
7630556928935;DP1110.12.1109;A.07.07.C
5907714162688;DP1110.12.0069;A.07.05.B
5907714162985;DP1110.12.0039;A.07.04.E
5907714162695;DP1110.12.0049;A.07.04.G
5907714152566;DP1110.12.0076;A.07.05.C
5907714153440;DP1110.12.0164;A.07.05.H
5907714153655;DP1110.12.0185;A.07.06.B
5907714154089;DP1110.12.0228;A.07.06.E
5907714154584;DP1110.12.0278;A.07.06.H
5907714162541;DP1110.12.0002;A.07.04.B
5907714162589;DP1110.12.0011;A.07.04.B
5907714163005;DP1110.12.0014;A.07.04.B
5907714162572;DP1110.12.0020;A.07.04.C
5907714162770;DP1110.12.0023;A.07.04.D
5907714162992;DP1110.12.0025;A.07.04.D
5907714162947;DP1110.12.0027;A.07.04.D
5907714162732;DP1110.12.0030;A.07.04.E
5907714162978;DP1110.12.0038;A.07.04.E
5907714163043;DP1110.12.0042;A.07.04.F
5907714163111;DP1110.12.0044;A.07.04.F
5907714162756;DP1110.12.0058;A.07.04.H
5907714152610;DP1110.12.0081;A.07.05.D
5907714152696;DP1110.12.0089;A.07.05.E
5907714152832;DP1110.12.0103;A.07.05.E
5907714152924;DP1110.12.0112;A.07.05.F
5907714153006;DP1110.12.0120;A.07.05.G
5907714153020;DP1110.12.0122;A.07.05.G
5907714153495;DP1110.12.0169;A.07.06.A
5907714153631;DP1110.12.0183;A.07.06.B
5907714153983;DP1110.12.0218;A.07.06.C
5907714154003;DP1110.12.0220;A.07.06.C
5907714154027;DP1110.12.0222;A.07.06.D
5907714154072;DP1110.12.0227;A.07.06.E
5907714154133;DP1110.12.0233;A.07.06.F
5907714154263;DP1110.12.0246;A.07.06.G
5907714154515;DP1110.12.0271;A.07.06.G
5907714154546;DP1110.12.0274;A.07.06.G
5907714154560;DP1110.12.0276;A.07.06.H
5907714154577;DP1110.12.0277;A.07.06.H
5907714155420;DP1110.13.0153;A.06.02.F
5907714164705;DP1110.13.0064;A.06.02.D
5907714199547;DP1110.13.0313;A.06.02.H
5907714164170;DP1110.13.0015;A.06.02.B
5907714155161;DP1110.13.0127;A.06.02.E
5907714164767;DP1110.13.0070;A.06.02.D
5907714164750;DP1110.13.0002;A.06.02.B
5907714155529;DP1110.13.0163;A.06.02.G
7630556926580;DP1110.13.0342;A.06.02.H
5907714164651;DP1110.13.0024;A.06.02.C
5907714164774;DP1110.13.0001;A.06.02.B
5907714168291;DP1110.13.0165;A.06.02.G
5907714168611;DP1110.13.0197;A.06.02.G
5907714155376;DP1110.13.0148;A.06.02.F
5907714155444;DP1110.13.0155;A.06.02.F
;DP1110.13.0347;A.06.02.H
5907714164804;DP1110.13.0020;A.06.02.B
5907714164309;DP1110.13.0072;A.06.02.D
5907714164484;DP1110.13.0084;A.06.02.E
5907714155390;DP1110.13.0150;A.06.02.F
5907714154911;DP1110.13.0102;A.06.02.E
5907714155369;DP1110.13.0147;A.06.02.F
5907714164194;DP1110.13.0018;A.06.02.B
5907714164224;DP1110.13.0019;A.06.02.B
5907714164880;DP1110.13.0021;A.06.02.B
5907714164187;DP1110.13.0026;A.06.02.C
5907714164163;DP1110.13.0033;A.06.02.C
5907714164293;DP1110.13.0050;A.06.02.C
5907714164613;DP1110.13.0051;A.06.02.C
5907714164231;DP1110.13.0053;A.06.02.C
5907714164361;DP1110.13.0056;A.06.02.C
5907714164712;DP1110.13.0068;A.06.02.D
5907714164354;DP1110.13.0079;A.06.02.D
5907714164255;DP1110.13.0080;A.06.02.D
5907714164392;DP1110.13.0082;A.06.02.D
5907714164439;DP1110.13.0086;A.06.02.E
5907714164385;DP1110.13.0092;A.06.02.E
5907714155079;DP1110.13.0118;A.06.02.E
5907714155321;DP1110.13.0143;A.06.02.E
5907714155338;DP1110.13.0144;A.06.02.F
5907714155383;DP1110.13.0149;A.06.02.F
5907714155437;DP1110.13.0154;A.06.02.F
5907714155451;DP1110.13.0156;A.06.02.G
5907714155482;DP1110.13.0159;A.06.02.G
5907714168451;DP1110.13.0181;A.06.02.G
5907714168635;DP1110.13.0199;A.06.02.G
5907714168642;DP1110.13.0200;A.06.02.G
5907714169304;DP1110.13.0266;A.06.02.H
5907714169540;DP1110.13.0290;A.06.02.H
5907714169588;DP1110.13.0294;A.06.02.H
5907714199530;DP1110.13.0312;A.06.02.H
7640250074180;DP1110.13.0320;A.06.02.H
5907714151293;DP1010.11.1684;A.04.15.E
609843819055;DP1010.11.0853;A.04.11.A
5907714158209;DP1010.11.1623;A.03.15.C
609843810885;DP1010.11.0036;A.04.15.F
609843819048;DP1010.11.0852;A.04.12.J
5907714158162;DP1010.11.1614;A.04.10.B
609843817587;DP1010.11.0706;A.04.12.G
5907714157721;DP1010.11.1522;A.04.11.F
609843815170;DP1010.11.0465;A.04.13.H
609843813701;DP1010.11.0318;A.04.13.A
609843812360;DP1010.11.0184;A.04.15.I
609843818300;DP1010.11.0778;A.04.12.I
5907714157882;DP1010.11.1563;A.04.11.G
609843816504;DP1010.11.0598;A.04.12.C
609843813718;DP1010.11.0319;A.04.13.B
609843816931;DP1010.11.0641;A.04.12.F
609843819734;DP1010.11.0921;A.04.11.C
609843815712;DP1010.11.0519;A.03.14.F
7640250074197;DP1010.11.1738;A.04.10.H
609843811431;DP1010.11.0091;A.04.15.F
609843815361;DP1010.11.0484;A.04.13.I
5907714157837;DP1010.11.1553;A.04.15.D
609843819727;DP1010.11.0920;A.04.11.C
609843813428;DP1010.11.0290;A.04.13.A
609843818195;DP1010.11.0767;A.04.12.H
609843817785;DP1010.11.0726;A.04.12.H
5907714150999;DP1010.11.1654;A.04.10.F
609843815965;DP1010.11.0544;A.04.12.A
609843819703;DP1010.11.0918;A.04.11.B
5907714158124;DP1010.11.1606;A.04.10.A
609843815163;DP1010.11.0464;A.04.13.H
609843817501;DP1010.11.0698;A.04.12.G
609843816726;DP1010.11.0620;A.04.12.D
609843815491;DP1010.11.0497;A.04.13.J
5907714158025;DP1010.11.1584;A.04.11.I
609843812834;DP1010.11.0231;A.04.14.A
5907714158315;DP1010.11.1649;A.04.10.E
609843818980;DP1010.11.0846;A.04.12.J
609843818386;DP1010.11.0786;A.04.12.I
5907714157950;DP1010.11.1575;A.04.11.H
5907714158032;DP1010.11.1586;A.04.11.I
5907714158322;DP1010.11.1650;A.04.10.F
609843812070;DP1010.11.0155;A.04.15.H
609843814487;DP1010.11.0396;A.04.13.E
609843813299;DP1010.11.0277;A.03.14.B
609843814609;DP1010.11.0408;A.03.14.C
609843814869;DP1010.11.0434;A.03.14.D
609843815637;DP1010.11.0511;A.03.14.E
5907714156816;DP1010.11.1256;A.03.14.G
5907714157844;DP1010.11.1555;A.03.14.H
5907714158056;DP1010.11.1595;A.03.15.A
5907714158087;DP1010.11.1601;A.03.15.A
5907714158094;DP1010.11.1602;A.03.15.B
5907714158131;DP1010.11.1607;A.03.15.B
609843812247;DP1010.11.0172;A.04.15.I
609843816955;DP1010.11.0643;A.04.12.F
609843819079;DP1010.11.0855;A.04.11.B
5907714156519;DP1010.11.1196;A.04.15.D
5907714156588;DP1010.11.1205;A.04.15.D
5907714157233;DP1010.11.1378;A.04.11.D
5907714157929;DP1010.11.1568;A.04.11.H
5907714151576;DP1010.11.1712;A.04.15.E
5907714158254;DP1010.11.1633;A.04.10.D
5907714151040;DP1010.11.1659;A.04.10.G
609843811530;DP1010.11.0101;A.04.15.G
609843811868;DP1010.11.0134;A.04.15.G
609843812087;DP1010.11.0156;A.04.15.H
609843812100;DP1010.11.0158;A.04.15.I
609843812452;DP1010.11.0193;A.04.15.J
609843812797;DP1010.11.0227;A.04.15.J
609843812865;DP1010.11.0234;A.04.14.B
609843812902;DP1010.11.0238;A.04.14.C
609843813046;DP1010.11.0252;A.04.14.D
609843813138;DP1010.11.0261;A.04.14.E
609843813220;DP1010.11.0270;A.04.14.F
609843813374;DP1010.11.0285;A.04.14.G
609843813411;DP1010.11.0289;A.04.14.H
609843813466;DP1010.11.0294;A.04.13.A
609843813862;DP1010.11.0334;A.04.13.B
609843813992;DP1010.11.0347;A.04.13.C
609843814166;DP1010.11.0364;A.04.13.C
609843814265;DP1010.11.0374;A.04.13.D
609843814272;DP1010.11.0375;A.04.13.D
609843814517;DP1010.11.0399;A.04.13.E
609843814777;DP1010.11.0425;A.04.13.F
609843814852;DP1010.11.0433;A.04.13.F
609843814951;DP1010.11.0443;A.04.13.G
609843815125;DP1010.11.0460;A.04.13.G
609843815378;DP1010.11.0485;A.04.13.I
609843815569;DP1010.11.0504;A.04.13.J
609843815736;DP1010.11.0521;A.04.12.A
609843816009;DP1010.11.0548;A.04.12.B
609843816238;DP1010.11.0571;A.04.12.B
609843816528;DP1010.11.0600;A.04.12.C
609843816719;DP1010.11.0619;A.04.12.D
609843816801;DP1010.11.0628;A.04.12.E
609843816818;DP1010.11.0629;A.04.12.E
609843818447;DP1010.11.0792;A.04.12.I
609843819062;DP1010.11.0854;A.04.11.A
